FloHyb_26055848,F,FloHyb_BR106,F,0.124941
FloHyb_26055848,F,FloHyb_BR542,F,0.129849
FloHyb_26055848,F,FloHyb_BR610,M,0.083832
FloHyb_26055848,F,FloHyb_BR877,M,0.243453
FloHyb_26055848,F,FloHyb_G8,F,0.155467
FloHyb_26055848,F,FloHyb_H119,F,0.166435
FloHyb_26055848,F,FloHyb_H149,M,0.211782
FloHyb_26055848,F,FloHyb_H17,F,0.036057
FloHyb_26055848,F,FloHyb_H192,F,0.156657
FloHyb_26055848,F,FloHyb_H210,M,0.26111
FloHyb_26055848,F,FloHyb_H27,F,0.020491
FloHyb_26055848,F,FloHyb_H29,F,0.011344
FloHyb_26055848,F,FloHyb_H2,M,0.255529
FloHyb_26055848,F,FloHyb_H5,F,0.195316
FloHyb_26055848,F,FloHyb_I64,M,0.228672
FloHyb_26055848,F,FloHyb_I8,F,0.136077
FloHyb_26055848,F,FloHyb_I94,M,0.168312
FloHyb_26055848,F,FloHyb_I96,M,0.042078
FloHyb_26055848,F,FloHyb_Z11,F,0.155337
FloHyb_26055848,F,FloHyb_Z12,F,0.153981
FloHyb_26055848,F,FloHyb_Z13,M,0.14523
FloHyb_26055848,F,FloHyb_Z14,F,0.172784
FloHyb_26055848,F,FloHyb_Z15,F,0.133057
FloHyb_26055848,F,FloHyb_Z18,M,0.253844
FloHyb_26055848,F,FloHyb_Z19,F,0.161978
FloHyb_26055848,F,FloHyb_Z1,M,0.215127
FloHyb_26055848,F,FloHyb_Z20,F,0.201192
FloHyb_26055848,F,FloHyb_Z21,F,0.18317
FloHyb_26055848,F,FloHyb_Z2,M,0.227173
FloHyb_26055848,F,FloHyb_Z3,M,0.070814
FloHyb_26055848,F,FloHyb_Z4,M,0.139535
FloHyb_26055848,F,FloHyb_Z5,F,0.142497
FloHyb_26055848,F,FloHyb_Z6,M,0.029955
FloHyb_26055848,F,FloHyb_Z7,F,0.148755
FloHyb_26055848,F,FloHyb_Z8,F,0.131785
FloHyb_26055848,F,FloHyb_Z9,F,0.180113
FloHyb_26056533,M,FloHyb_48036067,F,0.154009
FloHyb_26056533,M,FloHyb_48349076,F,0.121094
FloHyb_26056533,M,FloHyb_51777322,M,0.228042
FloHyb_26056533,M,FloHyb_52312895,F,0.0524
FloHyb_26056533,M,FloHyb_52376100,F,0.165564
FloHyb_26056533,M,FloHyb_52604553,F,0.331172
FloHyb_26056533,M,FloHyb_52793336,F,0.387063
FloHyb_26056533,M,FloHyb_52796799,F,0.123177
FloHyb_26056533,M,FloHyb_54957272,M,0.058843
FloHyb_26056533,M,FloHyb_54957555,F,0.247852
FloHyb_26056533,M,FloHyb_72611626,F,0.202145
FloHyb_26056533,M,FloHyb_B39,F,0.078682
FloHyb_26056533,M,FloHyb_BR106,F,0.135753
FloHyb_26056533,M,FloHyb_BR542,F,1.00E-06
FloHyb_26056533,M,FloHyb_BR610,M,0.141564
FloHyb_26056533,M,FloHyb_BR877,M,0.473191
FloHyb_26056533,M,FloHyb_G8,F,0.32279
FloHyb_26056533,M,FloHyb_H119,F,0.178988
FloHyb_26056533,M,FloHyb_H149,M,0.175159
FloHyb_26056533,M,FloHyb_H17,F,8.00E-06
FloHyb_26056533,M,FloHyb_H192,F,0.208645
FloHyb_26056533,M,FloHyb_H210,M,0.500842
FloHyb_26056533,M,FloHyb_H27,F,1.40E-05
FloHyb_26056533,M,FloHyb_H29,F,4.00E-06
FloHyb_26056533,M,FloHyb_H2,M,0.464433
FloHyb_26056533,M,FloHyb_H5,F,0.433841
FloHyb_26056533,M,FloHyb_I64,M,0.427105
FloHyb_26056533,M,FloHyb_I8,F,0.09735
FloHyb_26056533,M,FloHyb_I94,M,0.132363
FloHyb_26056533,M,FloHyb_I96,M,1.20E-05
FloHyb_26056533,M,FloHyb_Z11,F,0.313321
FloHyb_26056533,M,FloHyb_Z12,F,0.319271
FloHyb_26056533,M,FloHyb_Z13,M,0.280099
FloHyb_26056533,M,FloHyb_Z14,F,0.049556
FloHyb_26056533,M,FloHyb_Z15,F,7.00E-06
FloHyb_26056533,M,FloHyb_Z18,M,0.444519
FloHyb_26056533,M,FloHyb_Z19,F,0.200564
FloHyb_26056533,M,FloHyb_Z1,M,0.300219
FloHyb_26056533,M,FloHyb_Z20,F,0.17091
FloHyb_26056533,M,FloHyb_Z21,F,0.358576
FloHyb_26056533,M,FloHyb_Z2,M,0.443399
FloHyb_26056533,M,FloHyb_Z3,M,0.067024
FloHyb_26056533,M,FloHyb_Z4,M,0.198574
FloHyb_26056533,M,FloHyb_Z5,F,0.23498
FloHyb_26056533,M,FloHyb_Z6,M,1.50E-05
FloHyb_26056533,M,FloHyb_Z7,F,0.328245
FloHyb_26056533,M,FloHyb_Z8,F,0.175568
FloHyb_26056533,M,FloHyb_Z9,F,0.325466
FloHyb_48036067,F,FloHyb_48349076,F,0.066666
FloHyb_48036067,F,FloHyb_51777322,M,0.120022
FloHyb_48036067,F,FloHyb_52312895,F,0.032754
FloHyb_48036067,F,FloHyb_52376100,F,0.077809
FloHyb_48036067,F,FloHyb_52604553,F,0.071693
FloHyb_48036067,F,FloHyb_52793336,F,0.238728
FloHyb_48036067,F,FloHyb_52796799,F,0.02309
FloHyb_48036067,F,FloHyb_54957272,M,0.106883
FloHyb_48036067,F,FloHyb_54957555,F,0.097004
FloHyb_48036067,F,FloHyb_72611626,F,0.048893
FloHyb_48036067,F,FloHyb_B39,F,0.083885
FloHyb_48036067,F,FloHyb_BR106,F,0.203877
FloHyb_48036067,F,FloHyb_BR542,F,0.02314
FloHyb_48036067,F,FloHyb_BR610,M,0.064082
FloHyb_48036067,F,FloHyb_BR877,M,0.192464
FloHyb_48036067,F,FloHyb_G8,F,0.088446
FloHyb_48036067,F,FloHyb_H119,F,0.05131
FloHyb_48036067,F,FloHyb_H149,M,0.18323
FloHyb_48036067,F,FloHyb_H17,F,0.085448
FloHyb_48036067,F,FloHyb_H192,F,0.07123
FloHyb_48036067,F,FloHyb_H210,M,0.253395
FloHyb_48036067,F,FloHyb_H27,F,0.050634
FloHyb_48036067,F,FloHyb_H29,F,0.050151
FloHyb_48036067,F,FloHyb_H2,M,0.208219
FloHyb_48036067,F,FloHyb_H5,F,0.219105
FloHyb_48036067,F,FloHyb_I64,M,0.448155
FloHyb_48036067,F,FloHyb_I8,F,0.043157
FloHyb_48036067,F,FloHyb_I94,M,0.048726
FloHyb_48036067,F,FloHyb_I96,M,0.050704
FloHyb_48036067,F,FloHyb_Z11,F,0.049887
FloHyb_48036067,F,FloHyb_Z12,F,0.069093
FloHyb_48036067,F,FloHyb_Z13,M,0.06294
FloHyb_48036067,F,FloHyb_Z14,F,0.03016
FloHyb_48036067,F,FloHyb_Z15,F,0.026616
FloHyb_48036067,F,FloHyb_Z18,M,0.216574
FloHyb_48036067,F,FloHyb_Z19,F,0.201393
FloHyb_48036067,F,FloHyb_Z1,M,0.068662
FloHyb_48036067,F,FloHyb_Z20,F,0.06285
FloHyb_48036067,F,FloHyb_Z21,F,0.12304
FloHyb_48036067,F,FloHyb_Z2,M,0.268101
FloHyb_48036067,F,FloHyb_Z3,M,0.111987
FloHyb_48036067,F,FloHyb_Z4,M,0.052623
FloHyb_48036067,F,FloHyb_Z5,F,0.079437
FloHyb_48036067,F,FloHyb_Z6,M,0.11211
FloHyb_48036067,F,FloHyb_Z7,F,0.176751
FloHyb_48036067,F,FloHyb_Z8,F,0.371758
FloHyb_48036067,F,FloHyb_Z9,F,0.074677
FloHyb_48349076,F,FloHyb_51777322,M,0.129274
FloHyb_48349076,F,FloHyb_52312895,F,0.175076
FloHyb_48349076,F,FloHyb_52376100,F,0.21999
FloHyb_48349076,F,FloHyb_52604553,F,0.227888
FloHyb_48349076,F,FloHyb_52793336,F,0.085008
FloHyb_48349076,F,FloHyb_52796799,F,0.233794
FloHyb_48349076,F,FloHyb_54957272,M,0.106517
FloHyb_48349076,F,FloHyb_54957555,F,0.151786
FloHyb_48349076,F,FloHyb_72611626,F,0.237259
FloHyb_48349076,F,FloHyb_B39,F,0.044781
FloHyb_48349076,F,FloHyb_BR106,F,0.035595
FloHyb_48349076,F,FloHyb_BR542,F,0.209005
FloHyb_48349076,F,FloHyb_BR610,M,0.139291
FloHyb_48349076,F,FloHyb_BR877,M,0.089164
FloHyb_48349076,F,FloHyb_G8,F,0.220443
FloHyb_48349076,F,FloHyb_H119,F,0.298399
FloHyb_48349076,F,FloHyb_H149,M,0.234091
FloHyb_48349076,F,FloHyb_H17,F,0.083567
FloHyb_48349076,F,FloHyb_H192,F,0.182696
FloHyb_48349076,F,FloHyb_H210,M,0.107998
FloHyb_48349076,F,FloHyb_H27,F,0.038054
FloHyb_48349076,F,FloHyb_H29,F,0.050162
FloHyb_48349076,F,FloHyb_H2,M,0.110287
FloHyb_48349076,F,FloHyb_H5,F,0.081023
FloHyb_48349076,F,FloHyb_I64,M,0.126339
FloHyb_48349076,F,FloHyb_I8,F,0.557246
FloHyb_48349076,F,FloHyb_I94,M,0.230703
FloHyb_48349076,F,FloHyb_I96,M,0.052434
FloHyb_48349076,F,FloHyb_Z11,F,0.189294
FloHyb_48349076,F,FloHyb_Z12,F,0.190453
FloHyb_48349076,F,FloHyb_Z13,M,0.182434
FloHyb_48349076,F,FloHyb_Z14,F,0.248324
FloHyb_48349076,F,FloHyb_Z15,F,0.203481
FloHyb_48349076,F,FloHyb_Z18,M,0.091817
FloHyb_48349076,F,FloHyb_Z19,F,0.14361
FloHyb_48349076,F,FloHyb_Z1,M,0.19924
FloHyb_48349076,F,FloHyb_Z20,F,0.18164
FloHyb_48349076,F,FloHyb_Z21,F,0.147594
FloHyb_48349076,F,FloHyb_Z2,M,0.112611
FloHyb_48349076,F,FloHyb_Z3,M,0.076133
FloHyb_48349076,F,FloHyb_Z4,M,0.268567
FloHyb_48349076,F,FloHyb_Z5,F,0.210686
FloHyb_48349076,F,FloHyb_Z6,M,0.035223
FloHyb_48349076,F,FloHyb_Z7,F,0.119168
FloHyb_48349076,F,FloHyb_Z8,F,0.090463
FloHyb_48349076,F,FloHyb_Z9,F,0.13874
FloHyb_51777322,M,FloHyb_52312895,F,0.257663
FloHyb_51777322,M,FloHyb_52376100,F,0.172012
FloHyb_51777322,M,FloHyb_52604553,F,0.056061
FloHyb_51777322,M,FloHyb_52793336,F,0.145636
FloHyb_51777322,M,FloHyb_52796799,F,0.169301
FloHyb_51777322,M,FloHyb_54957272,M,0.157342
FloHyb_51777322,M,FloHyb_54957555,F,0.19299
FloHyb_51777322,M,FloHyb_72611626,F,0.174933
FloHyb_51777322,M,FloHyb_B39,F,0.062777
FloHyb_51777322,M,FloHyb_BR106,F,0.088466
FloHyb_51777322,M,FloHyb_BR542,F,0.2446
FloHyb_51777322,M,FloHyb_BR610,M,0.072052
FloHyb_51777322,M,FloHyb_BR877,M,0.160318
FloHyb_51777322,M,FloHyb_G8,F,0.0464
FloHyb_51777322,M,FloHyb_H119,F,0.170951
FloHyb_51777322,M,FloHyb_H149,M,0.172118
FloHyb_51777322,M,FloHyb_H17,F,0.109783
FloHyb_51777322,M,FloHyb_H192,F,0.151978
FloHyb_51777322,M,FloHyb_H210,M,0.194317
FloHyb_51777322,M,FloHyb_H27,F,0.074747
FloHyb_51777322,M,FloHyb_H29,F,0.072799
FloHyb_51777322,M,FloHyb_H2,M,0.182654
FloHyb_51777322,M,FloHyb_H5,F,0.128532
FloHyb_51777322,M,FloHyb_I64,M,0.158592
FloHyb_51777322,M,FloHyb_I8,F,0.164676
FloHyb_51777322,M,FloHyb_I94,M,0.211275
FloHyb_51777322,M,FloHyb_I96,M,0.117805
FloHyb_51777322,M,FloHyb_Z11,F,0.027913
FloHyb_51777322,M,FloHyb_Z12,F,0.044332
FloHyb_51777322,M,FloHyb_Z13,M,0.021454
FloHyb_51777322,M,FloHyb_Z14,F,0.318526
FloHyb_51777322,M,FloHyb_Z15,F,0.237913
FloHyb_51777322,M,FloHyb_Z18,M,0.169753
FloHyb_51777322,M,FloHyb_Z19,F,0.113546
FloHyb_51777322,M,FloHyb_Z1,M,0.047587
FloHyb_51777322,M,FloHyb_Z20,F,0.154531
FloHyb_51777322,M,FloHyb_Z21,F,0.073078
FloHyb_51777322,M,FloHyb_Z2,M,0.17766
FloHyb_51777322,M,FloHyb_Z3,M,0.082799
FloHyb_51777322,M,FloHyb_Z4,M,0.008121
FloHyb_51777322,M,FloHyb_Z5,F,0.025009
FloHyb_51777322,M,FloHyb_Z6,M,0.079506
FloHyb_51777322,M,FloHyb_Z7,F,0.111663
FloHyb_51777322,M,FloHyb_Z8,F,0.110263
FloHyb_51777322,M,FloHyb_Z9,F,0.02473
FloHyb_52312895,F,FloHyb_52376100,F,0.191401
FloHyb_52312895,F,FloHyb_52604553,F,0.109316
FloHyb_52312895,F,FloHyb_52793336,F,0.01756
FloHyb_52312895,F,FloHyb_52796799,F,0.177655
FloHyb_52312895,F,FloHyb_54957272,M,0.144558
FloHyb_52312895,F,FloHyb_54957555,F,0.128073
FloHyb_52312895,F,FloHyb_72611626,F,0.172991
FloHyb_52312895,F,FloHyb_B39,F,0.103809
FloHyb_52312895,F,FloHyb_BR106,F,0.021599
FloHyb_52312895,F,FloHyb_BR542,F,0.328058
FloHyb_52312895,F,FloHyb_BR610,M,0.087775
FloHyb_52312895,F,FloHyb_BR877,M,0.028904
FloHyb_52312895,F,FloHyb_G8,F,0.117917
FloHyb_52312895,F,FloHyb_H119,F,0.195006
FloHyb_52312895,F,FloHyb_H149,M,0.183144
FloHyb_52312895,F,FloHyb_H17,F,0.110577
FloHyb_52312895,F,FloHyb_H192,F,0.2201
FloHyb_52312895,F,FloHyb_H210,M,0.015753
FloHyb_52312895,F,FloHyb_H27,F,0.104528
FloHyb_52312895,F,FloHyb_H29,F,0.110421
FloHyb_52312895,F,FloHyb_H2,M,0.015533
FloHyb_52312895,F,FloHyb_H5,F,0.02705
FloHyb_52312895,F,FloHyb_I64,M,0.004756
FloHyb_52312895,F,FloHyb_I8,F,0.194755
FloHyb_52312895,F,FloHyb_I94,M,0.183807
FloHyb_52312895,F,FloHyb_I96,M,0.131852
FloHyb_52312895,F,FloHyb_Z11,F,0.116752
FloHyb_52312895,F,FloHyb_Z12,F,0.164419
FloHyb_52312895,F,FloHyb_Z13,M,0.160089
FloHyb_52312895,F,FloHyb_Z14,F,0.255347
FloHyb_52312895,F,FloHyb_Z15,F,0.30629
FloHyb_52312895,F,FloHyb_Z18,M,0.011804
FloHyb_52312895,F,FloHyb_Z19,F,0.122156
FloHyb_52312895,F,FloHyb_Z1,M,0.11506
FloHyb_52312895,F,FloHyb_Z20,F,0.237536
FloHyb_52312895,F,FloHyb_Z21,F,0.069323
FloHyb_52312895,F,FloHyb_Z2,M,0.002669
FloHyb_52312895,F,FloHyb_Z3,M,0.090445
FloHyb_52312895,F,FloHyb_Z4,M,0.129675
FloHyb_52312895,F,FloHyb_Z5,F,0.173748
FloHyb_52312895,F,FloHyb_Z6,M,0.081667
FloHyb_52312895,F,FloHyb_Z7,F,0.080637
FloHyb_52312895,F,FloHyb_Z8,F,0.029475
FloHyb_52312895,F,FloHyb_Z9,F,0.11686
FloHyb_52376100,F,FloHyb_52604553,F,0.246434
FloHyb_52376100,F,FloHyb_52793336,F,0.167479
FloHyb_52376100,F,FloHyb_52796799,F,0.19415
FloHyb_52376100,F,FloHyb_54957272,M,0.082848
FloHyb_52376100,F,FloHyb_54957555,F,0.29986
FloHyb_52376100,F,FloHyb_72611626,F,0.147533
FloHyb_52376100,F,FloHyb_B39,F,0.063198
FloHyb_52376100,F,FloHyb_BR106,F,0.036879
FloHyb_52376100,F,FloHyb_BR542,F,0.198773
FloHyb_52376100,F,FloHyb_BR610,M,0.152169
FloHyb_52376100,F,FloHyb_BR877,M,0.17295
FloHyb_52376100,F,FloHyb_G8,F,0.174587
FloHyb_52376100,F,FloHyb_H119,F,0.165047
FloHyb_52376100,F,FloHyb_H149,M,0.194192
FloHyb_52376100,F,FloHyb_H17,F,0.05187
FloHyb_52376100,F,FloHyb_H192,F,0.198896
FloHyb_52376100,F,FloHyb_H210,M,0.182476
FloHyb_52376100,F,FloHyb_H27,F,0.026211
FloHyb_52376100,F,FloHyb_H29,F,0.029505
FloHyb_52376100,F,FloHyb_H2,M,0.155343
FloHyb_52376100,F,FloHyb_H5,F,0.174294
FloHyb_52376100,F,FloHyb_I64,M,0.180112
FloHyb_52376100,F,FloHyb_I8,F,0.191316
FloHyb_52376100,F,FloHyb_I94,M,0.211725
FloHyb_52376100,F,FloHyb_I96,M,0.0587
FloHyb_52376100,F,FloHyb_Z11,F,0.171267
FloHyb_52376100,F,FloHyb_Z12,F,0.187447
FloHyb_52376100,F,FloHyb_Z13,M,0.206779
FloHyb_52376100,F,FloHyb_Z14,F,0.217694
FloHyb_52376100,F,FloHyb_Z15,F,0.13229
FloHyb_52376100,F,FloHyb_Z18,M,0.181981
FloHyb_52376100,F,FloHyb_Z19,F,0.145841
FloHyb_52376100,F,FloHyb_Z1,M,0.208165
FloHyb_52376100,F,FloHyb_Z20,F,0.226057
FloHyb_52376100,F,FloHyb_Z21,F,0.165611
FloHyb_52376100,F,FloHyb_Z2,M,0.15792
FloHyb_52376100,F,FloHyb_Z3,M,0.07448
FloHyb_52376100,F,FloHyb_Z4,M,0.174746
FloHyb_52376100,F,FloHyb_Z5,F,0.154356
FloHyb_52376100,F,FloHyb_Z6,M,0.036172
FloHyb_52376100,F,FloHyb_Z7,F,0.187231
FloHyb_52376100,F,FloHyb_Z8,F,0.137361
FloHyb_52376100,F,FloHyb_Z9,F,0.20003
FloHyb_52604553,F,FloHyb_52793336,F,0.221738
FloHyb_52604553,F,FloHyb_52796799,F,0.208847
FloHyb_52604553,F,FloHyb_54957272,M,0.056343
FloHyb_52604553,F,FloHyb_54957555,F,0.221028
FloHyb_52604553,F,FloHyb_72611626,F,0.215289
FloHyb_52604553,F,FloHyb_B39,F,0.060138
FloHyb_52604553,F,FloHyb_BR106,F,0.04025
FloHyb_52604553,F,FloHyb_BR542,F,0.080759
FloHyb_52604553,F,FloHyb_BR610,M,0.199674
FloHyb_52604553,F,FloHyb_BR877,M,0.272107
FloHyb_52604553,F,FloHyb_G8,F,0.392943
FloHyb_52604553,F,FloHyb_H119,F,0.294658
FloHyb_52604553,F,FloHyb_H149,M,0.202171
FloHyb_52604553,F,FloHyb_H17,F,0.002063
FloHyb_52604553,F,FloHyb_H192,F,0.21016
FloHyb_52604553,F,FloHyb_H210,M,0.27889
FloHyb_52604553,F,FloHyb_H27,F,2.10E-05
FloHyb_52604553,F,FloHyb_H29,F,1.00E-06
FloHyb_52604553,F,FloHyb_H2,M,0.267701
FloHyb_52604553,F,FloHyb_H5,F,0.237569
FloHyb_52604553,F,FloHyb_I64,M,0.258474
FloHyb_52604553,F,FloHyb_I8,F,0.203459
FloHyb_52604553,F,FloHyb_I94,M,0.19591
FloHyb_52604553,F,FloHyb_I96,M,8.30E-05
FloHyb_52604553,F,FloHyb_Z11,F,0.414025
FloHyb_52604553,F,FloHyb_Z12,F,0.365639
FloHyb_52604553,F,FloHyb_Z13,M,0.384876
FloHyb_52604553,F,FloHyb_Z14,F,0.115168
FloHyb_52604553,F,FloHyb_Z15,F,0.062107
FloHyb_52604553,F,FloHyb_Z18,M,0.239897
FloHyb_52604553,F,FloHyb_Z19,F,0.167485
FloHyb_52604553,F,FloHyb_Z1,M,0.411105
FloHyb_52604553,F,FloHyb_Z20,F,0.25627
FloHyb_52604553,F,FloHyb_Z21,F,0.326727
FloHyb_52604553,F,FloHyb_Z2,M,0.242747
FloHyb_52604553,F,FloHyb_Z3,M,0.051735
FloHyb_52604553,F,FloHyb_Z4,M,0.332205
FloHyb_52604553,F,FloHyb_Z5,F,0.325345
FloHyb_52604553,F,FloHyb_Z6,M,2.90E-05
FloHyb_52604553,F,FloHyb_Z7,F,0.279497
FloHyb_52604553,F,FloHyb_Z8,F,0.094112
FloHyb_52604553,F,FloHyb_Z9,F,0.424714
FloHyb_52793336,F,FloHyb_52796799,F,0.098757
FloHyb_52793336,F,FloHyb_54957272,M,0.042568
FloHyb_52793336,F,FloHyb_54957555,F,0.237775
FloHyb_52793336,F,FloHyb_72611626,F,0.140232
FloHyb_52793336,F,FloHyb_B39,F,0.073319
FloHyb_52793336,F,FloHyb_BR106,F,0.137008
FloHyb_52793336,F,FloHyb_BR542,F,7.00E-06
FloHyb_52793336,F,FloHyb_BR610,M,0.074969
FloHyb_52793336,F,FloHyb_BR877,M,0.474931
FloHyb_52793336,F,FloHyb_G8,F,0.217135
FloHyb_52793336,F,FloHyb_H119,F,0.123237
FloHyb_52793336,F,FloHyb_H149,M,0.172229
FloHyb_52793336,F,FloHyb_H17,F,0.000935
FloHyb_52793336,F,FloHyb_H192,F,0.138473
FloHyb_52793336,F,FloHyb_H210,M,0.474454
FloHyb_52793336,F,FloHyb_H27,F,0.00045
FloHyb_52793336,F,FloHyb_H29,F,4.10E-05
FloHyb_52793336,F,FloHyb_H2,M,0.470932
FloHyb_52793336,F,FloHyb_H5,F,0.469017
FloHyb_52793336,F,FloHyb_I64,M,0.471285
FloHyb_52793336,F,FloHyb_I8,F,0.055758
FloHyb_52793336,F,FloHyb_I94,M,0.131639
FloHyb_52793336,F,FloHyb_I96,M,3.60E-05
FloHyb_52793336,F,FloHyb_Z11,F,0.250936
FloHyb_52793336,F,FloHyb_Z12,F,0.21041
FloHyb_52793336,F,FloHyb_Z13,M,0.205402
FloHyb_52793336,F,FloHyb_Z14,F,0.052533
FloHyb_52793336,F,FloHyb_Z15,F,4.30E-05
FloHyb_52793336,F,FloHyb_Z18,M,0.665131
FloHyb_52793336,F,FloHyb_Z19,F,0.21974
FloHyb_52793336,F,FloHyb_Z1,M,0.229643
FloHyb_52793336,F,FloHyb_Z20,F,0.134438
FloHyb_52793336,F,FloHyb_Z21,F,0.389737
FloHyb_52793336,F,FloHyb_Z2,M,0.514194
FloHyb_52793336,F,FloHyb_Z3,M,0.080836
FloHyb_52793336,F,FloHyb_Z4,M,0.131309
FloHyb_52793336,F,FloHyb_Z5,F,0.159351
FloHyb_52793336,F,FloHyb_Z6,M,0.002653
FloHyb_52793336,F,FloHyb_Z7,F,0.339833
FloHyb_52793336,F,FloHyb_Z8,F,0.220422
FloHyb_52793336,F,FloHyb_Z9,F,0.224216
FloHyb_52796799,F,FloHyb_54957272,M,0.112944
FloHyb_52796799,F,FloHyb_54957555,F,0.170589
FloHyb_52796799,F,FloHyb_72611626,F,0.17935
FloHyb_52796799,F,FloHyb_B39,F,0.077061
FloHyb_52796799,F,FloHyb_BR106,F,0.012752
FloHyb_52796799,F,FloHyb_BR542,F,0.20939
FloHyb_52796799,F,FloHyb_BR610,M,0.137898
FloHyb_52796799,F,FloHyb_BR877,M,0.130072
FloHyb_52796799,F,FloHyb_G8,F,0.271627
FloHyb_52796799,F,FloHyb_H119,F,0.226985
FloHyb_52796799,F,FloHyb_H149,M,0.166067
FloHyb_52796799,F,FloHyb_H17,F,0.056242
FloHyb_52796799,F,FloHyb_H192,F,0.184744
FloHyb_52796799,F,FloHyb_H210,M,0.096489
FloHyb_52796799,F,FloHyb_H27,F,0.030906
FloHyb_52796799,F,FloHyb_H29,F,0.032834
FloHyb_52796799,F,FloHyb_H2,M,0.111709
FloHyb_52796799,F,FloHyb_H5,F,0.117175
FloHyb_52796799,F,FloHyb_I64,M,0.105895
FloHyb_52796799,F,FloHyb_I8,F,0.233699
FloHyb_52796799,F,FloHyb_I94,M,0.211744
FloHyb_52796799,F,FloHyb_I96,M,0.079749
FloHyb_52796799,F,FloHyb_Z11,F,0.229023
FloHyb_52796799,F,FloHyb_Z12,F,0.252367
FloHyb_52796799,F,FloHyb_Z13,M,0.21505
FloHyb_52796799,F,FloHyb_Z14,F,0.199472
FloHyb_52796799,F,FloHyb_Z15,F,0.25
FloHyb_52796799,F,FloHyb_Z18,M,0.11337
FloHyb_52796799,F,FloHyb_Z19,F,0.102324
FloHyb_52796799,F,FloHyb_Z1,M,0.276264
FloHyb_52796799,F,FloHyb_Z20,F,0.231861
FloHyb_52796799,F,FloHyb_Z21,F,0.176961
FloHyb_52796799,F,FloHyb_Z2,M,0.131605
